generation,individual,tau_robot1,tau_robot2,tau_mag1,tau_mag2,tau_remag,w_robot1,w_mag1,mean_outputs,mean_throughput_ratio,mean_energy,mean_emission,f_energy,f_emission,f_outputs_cost
17,15,2.860364143369887,7.332744810502872,0.7634088535566228,16.22083112455238,0.17734339899480478,0.3758596627525144,0.5244760834242599,75.2,0.9120650183150183,4121.300696034635,2895.4145178044323,1.0458947387788773,1.076271610609333,-1.0621468926553672
17,16,6.022316058389455,6.783868389725825,3.970501282484597,2.4710714735953725,1.5089848112059705,0.7887986401788494,0.07518277030715492,61.8,0.7763598402323892,3624.107592215563,1563.020016431466,0.9197181528428294,0.5809993906416355,-0.8728813559322034
17,17,6.066486032545684,12.603535947193787,4.190699117772473,2.0107843396954554,3.3213897411133435,0.8731452878364097,0.4247385047946494,54.8,0.6898334486684213,3115.8106508365368,1901.1872615768784,0.7907236591294178,0.7067015322002685,-0.7740112994350282
17,18,10.206171788167453,9.463145726351204,11.475676885925214,10.808587237413146,1.2464500427708316,0.9743693239310277,0.009330788240045323,49.2,0.6549890054215937,2991.775143239713,1209.279795126922,0.759246197428527,0.4495085262491199,-0.6949152542372882
17,19,6.078107662847065,10.045241931483876,5.757123808829138,14.586303675874769,5.039040651438491,0.8337118076385197,0.5056434453418749,56.8,0.7498185376267568,3144.079620675694,2050.1789470563294,0.7978976968922826,0.7620841105193011,-0.8022598870056498
17,20,3.644223378448335,9.887631088057054,0.20859418690310205,18.59703242524205,5.95752143556764,0.977284727298314,0.8790384593345293,48.4,0.6545193350715961,2409.019459440806,2215.4162986643278,0.611355725795335,0.8235054612289798,-0.6836158192090396
17,21,4.841805718353657,11.604882791292837,1.2242213026027144,11.122113673506739,10.336785762448839,0.3949345123692859,0.43133685717095205,78.2,0.9315178429387269,4391.632546594572,2586.3669582813827,1.1144989686272444,0.9613937191718823,-1.1045197740112995
17,22,7.878546652646703,8.476898697848814,4.091535677794721,16.25882583190138,0.8120429512777076,0.9814867136192366,0.42567330131930753,48.8,0.6620940584776202,2754.0280448275325,1655.540091375131,0.6989112552030072,0.6153905734795327,-0.6892655367231638
17,23,16.015517696992454,4.19408619215891,16.791251498439713,3.013676995923237,8.389933950016044,0.8706232447594072,0.9099608543459907,52.6,0.638781814970604,2535.785367274063,2472.998400052432,0.6435261025375366,0.9192528236257571,-0.7429378531073447
17,24,6.1017239307718425,11.785770549665399,3.8098614870275838,17.840821779217187,4.746984018504771,0.5436377031013995,0.5064686961696052,71.4,0.9097261469505543,3897.5902359772917,2636.077025305826,0.9891219841461221,0.9798717414277301,-1.0084745762711866
17,25,6.3550489095302645,19.144374288901908,1.1976664264457293,16.458628771596345,13.865065697175293,0.7523566365393939,0.5195356780494428,62.2,0.7965831145313378,3491.632371696736,2231.32698448202,0.8860988791284593,0.8294197161122122,-0.8785310734463277
17,26,0.8347419415894759,17.31349813713638,1.6989069251269038,7.774831166849228,0.36952029393863395,0.37121517149997096,0.7342234730279403,64.0,0.8175266439103022,3345.579069936819,2718.1280979335957,0.8490337894496214,1.0103714296576134,-0.903954802259887
17,27,4.482254462595896,14.780400725378149,13.930184386199791,14.664442279009668,6.359745105878133,0.9719851898535192,0.8329649499461159,48.8,0.6674629887002236,2469.46234179692,2170.3068043399135,0.6266947891919262,0.80673754499047,-0.6892655367231638
17,28,6.10554398662318,9.906020016240337,3.5149425470462243,17.840821779217187,4.746984018504771,0.5437771085237667,0.5056434453418749,69.6,0.9199942556418579,3881.702741836764,2546.230393379238,0.9850900903923016,0.9464743198644858,-0.983050847457627
17,29,7.8990417659977945,8.914481690526161,9.954849598049556,18.18025439716659,7.7281829519809495,0.9748342699694097,0.8790384593345293,49.8,0.6406257022777833,2510.8414400152715,2274.447590257649,0.6371958868584053,0.8454483308556991,-0.7033898305084746
17,30,8.579619648909812,11.652075947689351,1.3513874361715388,10.804862081731313,5.8191917530978605,0.840280484341413,0.9551671376559197,50.4,0.631931146745098,2450.487585310505,2467.1540542235007,0.6218794167057966,0.9170803873615944,-0.711864406779661
17,31,6.691201822074904,9.897553587040893,4.899363314319199,14.74958560417078,6.12679513461255,0.8711391497935891,0.010876668532871558,54.2,0.697206962656238,3227.8911395605915,1251.246700478751,0.8191672021082262,0.46510829220233924,-0.7655367231638419
17,32,6.107850807378437,9.283870975492157,0.9511322607094983,18.721224063130485,3.5292468645300086,0.9852296741096341,0.01707136699484818,48.8,0.6480676837555932,2909.0595266792207,1167.7118571158758,0.7382548079240657,0.43405706279967143,-0.6892655367231638
17,33,4.482254462595896,3.1804095467048614,12.921564263352376,6.335337938334012,3.137729841267331,0.9705766676263584,0.9862407524254054,47.8,0.6076783827691689,2182.137593032096,2368.1792509585953,0.5537781385473292,0.8802898793826409,-0.675141242937853
17,34,6.885240750958621,7.079984715860553,10.542984008460355,19.36520764694197,11.131650575695835,0.9214226739403363,0.14414725819614008,52.6,0.7575732354882522,3088.6431167589226,1436.4513519069737,0.7838291413416932,0.533951805716302,-0.7429378531073447
17,35,6.662961641702804,18.22108232388543,3.6576202916359453,16.732697136137784,4.870574934666332,0.5436377031013995,0.17578946562529457,67.8,0.901697503475215,3985.9477952540656,1962.7502166464262,1.01154517361828,0.7295854613921466,-0.9576271186440678
17,36,0.9551880110668445,12.703871308478279,2.209503861050512,7.824563809913241,0.36952029393863395,0.42358676511849935,0.593571240663302,73.6,0.9027139018692484,3924.4435006362837,2836.2691842195036,0.9959367473234121,1.0542863497611739,-1.03954802259887
17,37,6.0470133262385275,11.600819502239545,1.2955942453395877,11.122113673506739,10.336785762448839,0.3949345123692859,0.43133685717095205,77.8,0.9312734917900876,4378.604726250933,2594.2042740386532,1.1111927966781123,0.9643069740447382,-1.0988700564971752
17,38,17.779110142504667,9.9140603048914,5.907564270902572,3.6071997932355804,4.648258003011279,0.7951760101305146,0.8992463448194471,53.4,0.7315697892132487,2609.4662020104306,2495.1851604300637,0.6622246647350849,0.9274999952065449,-0.7542372881355932
17,39,15.965838131502545,19.013180641283405,11.698625913586962,11.122113673506739,10.336785762448839,0.3949345123692859,0.43133685717095205,76.2,0.9286289012168678,4266.638328575225,2608.384858426388,1.0827782074777368,0.9695781227194854,-1.076271186440678
